system:index,BAMod_bool,BAMod_class,BAS3_bool,BAS3_class,FinalBurn_class,Landsat_bool,Landsat_class,TM_bool,TM_class,comb,issubset_BAMod,issubset_BAS3,issubset_Landsat,issubset_TM,lat,lon,sampleID
2_1_1_1_1_2_2_1_1_2_0000000000000000051a,1,1,0,0,0,0,0,0,0,14,1,0,1,0,67.61264474,134.888012,11
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000244,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.61604257,162.317744,1246
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000245,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.61738476,146.7849426,3080
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000246,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.61936014,165.2847184,2381
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000247,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.62101893,153.6533183,3176
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000248,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.63060154,155.4366733,1437
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000054e,0,0,0,0,1,1,2,1,1,4,1,0,1,1,67.63262151,137.0858137,2488
2_1_1_1_1_2_2_1_1_2_0000000000000000051b,1,2,0,0,0,0,0,0,0,14,1,0,1,0,67.63919422,132.7019778,2858
2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a0,1,2,0,0,2,1,2,1,2,2,1,0,1,1,67.64263219,162.4059138,205
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000249,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.64783596,143.716002,1429
2_1_1_1_1_2_2_1_1_2_0000000000000000051c,1,1,0,0,0,0,0,0,0,14,1,0,1,0,67.65164403,135.0959488,1409
1_2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000020,0,0,0,0,1,1,1,1,1,4,0,1,1,1,67.6517243,130.8681814,46
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000054f,0,0,1,1,1,1,1,1,1,3,0,1,1,1,67.65893912,136.2523854,194
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000024a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.66002268,143.344327,3118
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000024b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.66029469,140.3370246,181
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000024c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.66056224,139.666679,2373
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000024d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.66173052,150.8627638,1829
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000024e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.66175282,145.1383973,2612
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000024f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.6627249,150.7398487,1823
1_1_1_1_2_1_1_1_2_1_1_1_1_1_2_0000000000000000003c,0,0,1,1,1,1,1,0,0,11,1,1,1,0,67.66342498,136.8612668,1476
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.66705023,145.0133017,120
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000250,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.66907912,165.4277173,1142
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.67040347,162.429498,394
1_2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000550,0,0,0,0,1,1,1,1,1,4,0,1,1,1,67.67315474,130.8062267,29
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000059,0,0,0,0,2,1,2,1,2,4,1,1,1,1,67.67576331,151.9593192,372
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000021,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.67622706,130.8947577,3
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.67731954,135.0811847,44
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000251,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.67765397,137.2548404,2510
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000252,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.67858592,134.6923555,2052
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000253,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.67861714,151.3655631,2440
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000254,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.67973637,134.2940151,1377
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000255,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.68072629,133.5300641,2621
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000256,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.68141299,136.3395921,2805
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.68151555,145.0284492,193
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000257,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.68238954,152.1497496,1492
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000258,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.68370943,135.6402668,1353
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a3,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.68532808,162.3925455,208
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000259,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.68574278,134.8374948,2119
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000022,0,0,0,0,1,1,1,1,1,4,1,0,1,1,67.68973813,130.9871815,104
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000025a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.6899923,136.5052833,2468
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000025b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.69094655,134.4304948,802
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000025c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.69477692,133.0023295,1877
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000025d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.69713132,137.2127242,710
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000025e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.69976219,144.4762431,2544
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.70180446,143.2211488,75
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000551,0,0,1,1,1,1,1,1,1,3,0,1,1,1,67.70301734,133.3619649,57
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000025f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.70617438,141.161499,2982
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000260,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.70907725,133.041846,3044
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.71229227,136.1148668,160
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000261,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.71278277,140.4444755,2671
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000262,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.71859744,152.3105715,591
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000263,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.71907456,141.0761027,2547
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000264,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7193867,136.6798438,1105
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000265,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7195606,164.7453812,435
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a4,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.72255266,150.2385699,357
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000266,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.72396173,150.0831346,719
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000005a,0,0,0,0,2,1,2,1,2,4,1,1,1,1,67.72593266,151.4511422,3375
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000267,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.72726593,137.321553,2437
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000268,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.72993247,134.4131579,2374
1_1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_00000000000000000666,0,0,1,2,2,1,2,0,0,11,1,1,1,1,67.73067714,150.7258694,1518
1_1_1_1_1_1_1_2_2_1_1_1_2_00000000000000000573,1,1,1,1,1,0,0,0,0,13,1,1,1,0,67.73104725,144.746041,2713
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000269,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.73589875,130.7641372,2856
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000026a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7369511,129.2858159,912
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000026b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.73919402,137.3219142,2891
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000552,0,0,1,1,1,1,1,1,1,3,1,1,1,1,67.73988964,136.0478911,148
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.74237782,135.766339,131
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000026c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.74544122,134.3162304,3049
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000026d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.74559283,135.5624198,1510
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000026e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.74688597,163.1288768,1367
2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000553,0,0,0,0,1,1,1,1,1,4,1,0,1,1,67.74734526,137.1628224,1207
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000026f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.74776887,107.3642419,858
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000270,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7491289,130.8970853,1100
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000271,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7494455,135.1273096,1056
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000272,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.75049784,174.3848875,1837
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.75143871,135.3325977,165
1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a5,1,2,0,0,2,1,2,1,2,2,1,1,1,1,67.75193368,150.4831115,236
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000273,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.75562581,142.0490028,2244
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000274,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.75955428,107.397382,1442
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000275,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7615475,85.31547212,1542
1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_0000000000000000003d,0,0,1,1,1,1,1,0,0,11,0,1,1,1,67.7621361,136.9176521,89
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000276,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.76307697,135.6307065,724
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000277,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.76466441,134.2794562,2281
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005b9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.76556961,134.8381682,117
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000278,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.76734879,131.1977714,2109
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005ba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.76820493,136.8729719,87
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000279,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.76948024,141.9976428,1992
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000023,0,0,1,1,1,1,1,1,1,3,0,1,1,1,67.77001087,144.744944,23
2_2_2_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000037,0,0,0,0,1,0,0,1,1,8,0,0,0,1,67.77043894,135.2573326,187
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a6,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.77057718,150.4826611,250
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.773159,135.8955771,171
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000027a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.77631158,125.8840391,1491
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005bd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.78098026,135.7551867,69
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000027b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.78160899,151.4705214,2605
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000027c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.7830805,164.7591242,1004
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a7,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.78402137,151.1950694,388
1_2_1_1_1_2_1_2_1_1_2_0000000000000000051d,1,1,0,0,0,0,0,0,0,14,1,1,0,1,67.78485076,128.5241702,19
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000027d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.78603688,125.7192574,777
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000027e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79038004,160.6549586,1701
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000027f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79157508,85.31236858,537
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000280,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79215477,152.4266196,3263
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000281,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79233313,133.2514015,1666
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000282,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79455376,144.9406139,1487
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000283,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79555706,150.4988922,689
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000005be,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67.79613674,143.2260806,173
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000284,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79959255,107.4421692,2236
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000285,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.79966389,125.8406877,1454
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000286,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.80259798,139.7641638,1308
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000535,1,1,1,1,0,1,1,1,1,1,1,1,1,1,67.80352102,136.0152861,66
1_1_1_2_1_2_2_1_2_00000000000000000609,0,0,1,2,2,0,0,0,0,15,0,1,1,0,67.80475619,165.277789,1427
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000003,0,0,1,1,0,1,1,1,1,3,0,1,1,1,67.8049078,136.1085348,180
1_1_1_1_1_1_2_2_1_1_1_2_00000000000000000574,1,1,1,1,1,0,0,0,0,13,1,1,0,0,67.80533141,143.1882674,16
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000287,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.80539384,162.743178,3033
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000288,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.80548302,144.5778303,2472
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000062c,0,0,1,2,2,1,2,1,2,3,1,1,1,1,67.80605378,150.7228149,262
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000289,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.80626336,135.1503855,2177
2_1_2_1_1_1_1_2_1_1_1_1_2_00000000000000000008,0,0,0,0,0,1,1,0,0,12,1,0,1,1,67.81405787,133.1192382,3220
1_1_1_2_1_2_1_2_1_2_0000000000000000028a,0,0,1,2,0,0,0,0,0,15,0,1,1,1,67.81815133,151.0412795,1924
1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000062d,0,0,1,2,2,1,2,1,2,3,1,1,1,1,67.82141539,165.3369166,362
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000028b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.82171415,167.0806347,1704
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a8,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.82179887,150.868574,356
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000028c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.82305634,137.1697474,2960
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000028d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.82523238,144.6451092,1581
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000028e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.82596367,164.4172315,3093
1_2_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000005b,0,0,0,0,2,1,2,1,2,4,0,1,1,1,67.82648984,151.9672162,344
1_2_1_2_1_1_1_1_2_1_1_1_1_2_00000000000000000085,0,0,0,0,2,1,2,0,0,12,1,1,1,1,67.82731478,151.5174223,2727
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000028f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.82915193,135.5824412,975
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000290,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.83460095,144.5949087,1850
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000291,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.8347481,139.6221504,2831
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000292,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.83552398,153.3863698,2703
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000293,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.83603678,137.0369553,3161
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006a9,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.83791406,160.4430577,352
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000294,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.83835105,133.2131067,988
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000295,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.83943462,143.2984027,1313
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000296,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.83943462,152.7184499,1147
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000297,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.84066979,152.1075397,2756
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006aa,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.8407233,160.5999289,302
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000298,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.841682,137.0298832,1956
1_1_2_1_1_2_1_1_2_1_1_2_2_00000000000000000299,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.84183361,153.4491316,2783
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000029a,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.85343619,130.3625372,1294
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000029b,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.85599572,143.2080569,2563
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000029c,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.85885846,130.3628092,1928
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000029d,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.85908587,149.042532,873
1_1_1_2_1_1_1_2_1_1_1_1_1_2_0000000000000000003e,0,0,1,1,1,1,1,0,0,11,0,1,1,0,67.8639017,135.6408911,25
1_1_1_1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000056a,0,0,1,1,1,0,0,1,1,7,1,1,1,1,67.8676741,166.9400839,42
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000029e,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.87355566,131.1785839,3213
1_1_2_1_1_2_1_1_2_1_1_2_2_0000000000000000029f,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.87526349,153.5135299,1395
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.87725225,131.1012141,972
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.88701322,134.1853959,787
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.88712916,166.9442041,935
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.88771776,140.9600724,1997
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.88957275,151.0001353,1573
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.89123599,135.7595165,1659
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.89487908,133.012474,795
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000006ad,1,2,1,2,2,1,2,1,2,1,1,1,1,1,67.89563712,160.9960754,247
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.89768831,164.4342608,2633
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.89778641,134.8966805,2624
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002a9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.90469356,134.9819162,1297
1_2_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000005c,0,0,0,0,2,1,2,1,2,4,1,1,1,1,67.90680717,152.5060183,350
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002aa,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91124398,152.5437334,3215
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ab,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91181474,166.1189047,1967
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ac,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91199311,160.1320265,900
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ad,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91358947,165.0736201,1406
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002ae,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91468195,131.3224256,698
1_1_2_1_1_2_1_1_2_1_1_2_2_000000000000000002af,0,0,0,0,0,0,0,0,0,0,1,1,1,1,67.91473545,136.0729557,1538
1_1_1_1_2_2_1_2_1_2_0000000000000000053c,0,0,1,1,1,0,0,0,0,15,1,1,0,1,67.91572092,148.9022442,432
1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000005d,0,0,1,2,2,1,2,1,2,3,0,1,1,1,67.91683569,150.3896175,274
